Energy_eV,Cl,Hg,S
-3.5750000000001156,0.018497032545933653,0.15509497056986365,0.2582103983054434
-3.565000000000116,0.014842638178157048,0.1238821452884765,0.20533852068869696
-3.555000000000116,0.012738039901476862,0.10552207532856685,0.17363776270194126
-3.5450000000001163,0.012151911737222016,0.09966584218288724,0.16238950380145142
-3.5350000000001165,0.013141660993144948,0.1066847783172028,0.17203615079484746
-3.5250000000001167,0.01586732432036858,0.1277821786209684,0.20435941553690132
-3.515000000000117,0.020602154193416464,0.1650775391158391,0.26261331321682724
-3.505000000000117,0.02773902150477171,0.22165670594091766,0.3516020192715943
-3.4950000000001173,0.03779120516283552,0.3015768438369188,0.47768556261969247
-3.4850000000001176,0.05138564577972478,0.40981112614952764,0.6486898757828596
-3.4750000000001178,0.06924644101387245,0.55211558465537,0.8736936950706256
-3.465000000000118,0.09216638840491266,0.7348007130256915,1.1626649260861153
-3.455000000000118,0.12096485205729889,0.9643941128972315,1.5259248301383503
-3.4450000000001184,0.15643121430035611,1.2471882850323999,1.97343066920143
-3.4350000000001186,0.1992546773961166,1.5886796407789168,2.513886339557239
-3.425000000000119,0.2499431201774188,1.9929202757622009,3.1537149757592244
-3.415000000000119,0.30873590704889425,2.461821544997621,3.8959552001155693
-3.4050000000001193,0.3755177131417572,2.994465777089459,4.73917009745993
-3.3950000000001195,0.4497422189116914,3.586496762100976,5.6764806696983445
-3.3850000000001197,0.5303755628159703,4.229667927190452,6.69484868911488
-3.37500000000012,0.6158693803906513,4.911626645892362,7.774733193012454
-3.36500000000012,0.7041718671109818,5.616002031697233,8.890227359639278
-3.3550000000001203,0.7927825183801349,6.322841343102712,10.009747371843527
-3.3450000000001205,0.8788521787448069,7.009408019343508,11.0972940690522
-3.3350000000001208,0.9593251601992081,7.651315458302108,12.114246585569461
-3.325000000000121,1.031115051909812,8.223929620312951,13.021582178830059
-3.315000000000121,1.091301151643452,8.703936074055587,13.782357060238825
-3.3050000000001214,1.1373289294052693,9.070939003309592,14.3642384600786
-3.2950000000001216,1.1671962033351937,9.308945900186202,14.741856212700423
-3.285000000000122,1.179607155456463,9.407595291838112,14.898747781352732
-3.275000000000122,1.1740790142166055,9.363006477720191,14.82870481386562
-3.2650000000001222,1.150990906644025,9.17816769680433,14.536388571267615
-3.2550000000001225,1.1115704397075212,8.862827639193664,14.037158378336747
-3.2450000000001227,1.0578201813137085,8.43290815276719,13.356141145055881
-3.235000000000123,0.992392452930658,7.909505982437048,12.526649295403136
-3.225000000000123,0.9184258527771396,7.317591482276527,11.588118120507328
-3.2150000000001233,0.8393600385458801,6.684537137001626,10.583773197635598
-3.2050000000001235,0.7587461597433487,6.038615568930797,9.558249543260018
-3.1950000000001237,0.6800689501816186,5.4075955145845835,8.555366605439897
-3.185000000000124,0.6065932242011194,4.817537817033658,7.61622142774307
-3.175000000000124,0.5412429891739327,4.291856753551845,6.777704158058213
-3.1650000000001244,0.4865163674830085,3.850671204227366,6.071475333253696
-3.1550000000001246,0.4444348052305762,3.510431631742111,5.523383120411687
