Energy_eV,Cl,S,Zn
-7.865000000000024,98.9507950958086,230.28742742213382,274.7606252710553
-7.855000000000024,99.78939063337148,232.14512619355742,276.91319542992164
-7.845000000000025,100.6395557408767,234.0464879194119,279.11471512198426
-7.835000000000025,101.47424150545253,235.96140946441994,281.3307905766068
-7.825000000000025,102.26809182117086,237.86164851652137,283.5293329824389
-7.815000000000025,102.99848326452422,239.72207563914017,285.68195891608127
-7.8050000000000255,103.64636445253672,241.52156596333026,287.764963489231
-7.795000000000026,104.19684168866121,243.24349684859993,289.75983414508255
-7.785000000000026,104.6394804430777,244.8758621989321,291.6533248604578
-7.775000000000026,104.96831789841785,246.4110534168036,293.4371554612454
-7.765000000000026,105.18160717029,247.84538553660659,295.10743227034965
-7.7550000000000265,105.28133571481492,249.17846129312773,296.663900391469
-7.745000000000027,105.27257632372256,250.41246495205831,298.109134018058
-7.735000000000027,105.16273749518085,251.5514638046434,299.4477521977055
-7.725000000000027,104.9607806225073,252.60077287538144,300.685719263816
-7.715000000000027,104.67646532131586,253.56641351344905,301.82975893274846
-7.705000000000028,104.31967316456048,254.4546749706584,302.8868858804507
-7.695000000000028,103.89984638525063,255.27177419156038,303.86404357362926
-7.685000000000028,103.4255639279732,256.02360475037676,304.76783422959744
-7.675000000000028,102.9042642660087,256.7155701672529,305.60433444404464
-7.6650000000000285,102.34211358095578,257.3525061594891,306.37900357660715
-7.655000000000029,101.74400938194607,257.9387055981424,307.0967048949311
-7.645000000000029,101.11370299127861,258.478063767956,307.761865150652
-7.635000000000029,100.45401885497687,258.9743560491932,308.3787918718084
