Energy_eV,Cl,Hg,Se
-7.11500000000004,99.03538931988506,136.13830749580333,215.98774324704874
-7.10500000000004,98.8433168756529,136.18260617868015,216.927406838094
-7.095000000000041,98.68465294454842,136.27809938627226,217.95146970573293
-7.085000000000041,98.55697643586596,136.42060418011258,219.05950293936274
-7.075000000000041,98.45771333601525,136.6053136974787,220.24869836689285
-7.065000000000041,98.38334179857868,136.82590159290532,221.51241627595556
-7.0550000000000415,98.32873986686758,137.07380896355363,222.8390818191745
-7.045000000000042,98.28672068423353,137.3377680080044,224.2115184596405
-7.035000000000042,98.24778089873891,137.6035928802717,225.6067660816715
-7.025000000000042,98.20007198937634,137.85424865865795,226.99639679282276
-7.015000000000042,98.12959199737178,138.07019462123924,228.34731428114443
-7.0050000000000425,98.02058592174046,138.2299869541944,229.62300144846634
-6.995000000000043,97.8561353000618,138.31111639795247,230.78516273160957
-6.985000000000043,97.6189095377172,138.2910457739465,231.79568847856245
-6.975000000000043,97.29204214455707,138.14839918460214,232.6188464471307
-6.965000000000043,96.8600839314676,137.86423871411466,233.22357959548063
-6.955000000000044,96.30997333906684,137.42334715752688,233.58576218671146
-6.945000000000044,95.63195341164639,136.815419676564,233.69024264853425
-6.935000000000044,94.82035813451972,136.03605724610347,233.5324879614185
-6.925000000000044,93.87419059517191,135.0874542609356,233.11964703837242
-6.9150000000000444,92.79742373817649,133.97868471064368,232.47087453664363
-6.905000000000045,91.59897217522497,132.72551710379682,231.61680379772764
-6.895000000000045,90.2923098398996,131.34972673769954,230.59812628771434
-6.885000000000045,88.89474089930091,129.8779215119783,229.46331910522616
-6.875000000000045,87.42636658734534,128.33994885405855,228.26565249427955
-6.8650000000000455,85.90882405922012,126.76699986243152,227.05969433970222
-6.855000000000046,84.36390044483814,125.18956572473485,225.89759641596265
-6.845000000000046,82.81214209643069,123.63542500269477,224.82548727818187
-6.835000000000046,81.27158293698668,122.12784453939344,223.88030191601035
-6.825000000000046,79.7567058647577,120.68416011488534,223.0873459092284
-6.815000000000047,78.27772824957347,119.31486693855854,222.45882417977833
-6.805000000000047,76.84026930236756,118.02329865986357,221.9934687906939
-6.795000000000047,75.44541751400239,116.80591295340761,221.67728786186848
-6.785000000000047,74.0901752596393,115.65313930393937,221.48534230417783
-6.775000000000047,72.76822001632604,114.5506880349185,221.38435304619452
-6.765000000000048,71.47089188760013,113.48117573149045,221.33586163692297
-6.755000000000048,70.1882986048529,112.42589610085187,221.29962118565322
-6.745000000000048,68.91042368748919,111.36655966412197,221.23688754364824
-6.735000000000048,67.62813107165326,110.28684040749116,221.1133121052307
-6.7250000000000485,66.33397865892404,109.17359987839379,220.90120202722778
-6.715000000000049,65.02278089084778,108.01770420975846,220.58100109134676
-6.705000000000049,63.691892691707125,106.81440075256995,220.14194210094996
-6.695000000000049,62.341219664394124,105.56327147016438,219.58191600157272
-6.685000000000049,60.97298825870688,104.26782360374727,218.90668146610523
-6.67500000000005,59.59133154300912,102.93480939412234,218.12859219166364
-6.66500000000005,58.20175916960945,101.57338294664318,217.26504269465846
-6.65500000000005,56.81058347084084,100.19420311895162,216.33682695853827
-6.64500000000005,55.42436802962911,98.80857831389524,215.3665724940102
-6.63500000000005,54.049452311071306,97.42772579656283,214.37736336983988
-6.625000000000051,52.69158852763998,96.06218924681386,213.39160965218414
-6.615000000000051,51.355707642939436,94.72142860860578,212.43016762784347
-6.605000000000051,50.045812972842526,93.41357030245891,211.5116737159571
-6.595000000000051,48.76498442293253,92.14528680491743,210.65203068080618
-6.5850000000000515,47.5154655197461,90.92176426450658,209.86397961360814
-6.575000000000052,46.29879978330369,89.74671545465216,209.15670353182645
-6.565000000000052,45.115982636868026,88.62240181998693,208.5354337972962
-6.555000000000052,43.96759931898419,87.54964050257524,208.00106249176113
-6.545000000000052,42.85392705873548,86.52778733642782,207.54979547103238
-6.5350000000000525,41.77498972842196,85.55470207628187,207.17290576750997
-6.525000000000053,40.73056382195138,84.62671507584159,206.85666064102736
-6.515000000000053,39.72014448417178,83.73862331248665,206.58249534428936
-6.505000000000053,38.74288816137858,82.88374685065108,206.32749229847303
-6.495000000000053,37.79755325367304,82.05407409895591,206.06519765565787
-6.485000000000054,36.882461292156904,81.24051585554766,205.76677156692114
-6.475000000000054,35.99549845398044,80.43327514859882,205.4024283582354
-6.465000000000054,35.134170982090005,79.62232384781403,204.94308323114507
-6.455000000000054,34.295719112928346,78.79795998112414,204.3620880361409
-6.4450000000000545,33.47728369263657,77.95140393985378,203.63691463322573
-6.435000000000055,32.6761093410553,77.07537963107453,202.7506339965973
-6.425000000000055,31.889759461160455,76.16462022572225,201.6930449171013
-6.415000000000055,31.116313097203296,75.21623899077042,200.46132868166242
-6.405000000000055,30.354512722354535,74.22991448075344,199.06014437284261
-6.3950000000000555,29.603835976340427,73.20785574860776,197.5011303670651
-6.385000000000056,28.86447292511083,72.15453574391398,195.8018362876688
-6.375000000000056,28.137202576884512,71.0762071930071,193.9841696934755
-6.365000000000056,27.42317652639551,69.9802417393341,192.07249597937863
-6.355000000000056,26.72363167165258,68.87435637898636,190.09157129483538
-6.345000000000057,26.039565818722956,67.76580787313557,188.06451087511175
-6.335000000000057,25.371417763884065,66.6606432120531,186.0109952804413
-6.325000000000057,24.71879577058883,65.56309088828729,183.94589373885864
-6.315000000000057,24.080294666543004,64.47516371947745,181.87843931850955
-6.3050000000000574,23.453432379206042,63.39652077062565,179.81203018783515
-6.295000000000058,22.83472275927603,62.324606409625304,177.74466218218942
-6.285000000000058,22.21988484639675,61.25505244790101,175.66992887640987
-6.275000000000058,21.604171555027648,60.18229878351379,173.57846483914432
-6.265000000000058,20.98278542358425,59.10036283664661,171.45966281731575
-6.2550000000000585,20.351337634297717,58.003671399835326,169.30347100527857
-6.245000000000059,19.706300472352552,56.88786215801363,167.1020741192645
-6.235000000000059,19.045403484516402,55.75046649828805,164.85128061724663
-6.225000000000059,18.367929706873227,54.59139938348466,162.5514745106529
-6.215000000000059,17.67487954559831,53.413203927979524,160.2080386080889
-6.20500000000006,16.96898466374897,52.221025055707386,157.8312108534236
-6.19500000000006,16.25457060990256,51.022315091368895,155.43539104299649
-6.18500000000006,15.53728287664763,49.8263012909722,153.03796685440528
-6.17500000000006,14.823704730386657,48.643268535957986,150.65777213206877
