Energy_eV,Cd,Cl,S
-8.615000000000009,86.61383672716815,129.7220815737972,281.3951106346628
-8.605000000000008,84.92172222785877,128.334090449472,276.7252056093564
-8.59500000000001,83.25912227714267,126.93966248677259,272.09719134399325
-8.585000000000008,81.63382338138713,125.54029095271056,267.5307509372721
-8.57500000000001,80.05046363701311,124.13442735938165,263.0371606920519
-8.565000000000008,78.51084840686153,122.71784637980457,258.6201620393121
-8.55500000000001,77.01440194953696,121.28424436829123,254.27726216883764
-8.545000000000009,75.5587189725713,119.82603699581578,250.0013701019899
-8.53500000000001,74.14017556803374,118.33530480970049,245.7826541102384
-8.52500000000001,72.75455654748187,116.8048206890921,241.61049052173743
-8.515000000000011,71.39765576841769,115.22908144623163,237.4753640198847
-8.50500000000001,70.06580777323157,113.6052587553981,233.3705770990892
-8.495000000000012,68.75631322580021,111.9339837841184,229.29363332291098
-8.48500000000001,67.46772752925487,110.21988671500108,225.24717716610724
-8.475000000000012,66.19999178116534,108.47182753275338,221.2394034283546
-8.46500000000001,64.95439767314629,106.70277781901697,217.28389095677028
-8.455000000000013,63.73339240867953,104.92934349038988,213.3988663164658
-8.445000000000011,62.540245027251004,103.17095285718784,209.60595874533382
-8.435000000000013,61.37861008298471,101.4487694459174,205.92856219527738
-8.425000000000011,60.252036583311344,99.78442042925901,202.38996650338265
-8.415000000000013,59.163477630331386,98.19865487229669,199.0114508165803
-8.405000000000012,58.11485785965456,96.7100575638394,195.81054262025827
-8.395000000000014,57.10675073450259,95.3339414746805,192.7996317922997
-8.385000000000012,56.13820611236246,94.08152422753429,189.98509097319595
-8.375000000000014,55.20675133046907,92.95946287569052,187.36699481552358
-8.365000000000013,54.308568345874384,91.96978037541294,184.93945839257725
-8.355000000000015,53.43882788544689,91.11017170922531,182.69153883279435
-8.345000000000013,52.59214207650205,90.37463394474617,180.60857492414058
-8.335000000000015,51.7630824362091,89.7543288639364,178.6737872942866
-8.325000000000014,50.94670255503135,89.23856439761654,176.869934825854
-8.315000000000015,50.13900545043245,88.81577522042669,175.18082546769324
-8.305000000000014,49.337304278667006,88.47439419679358,173.59251117877866
-8.295000000000016,48.540440502343344,88.2035328504021,172.09405229746346
-8.285000000000014,47.748843299455196,87.99342612596654,170.67780711128813
-8.275000000000016,46.96443490120273,87.83563817839453,169.33927629808244
-8.265000000000015,46.190405475534895,87.7230648793643,168.07659722959966
-8.255000000000017,45.43089537114998,87.64979886001908,166.88982951427735
-8.245000000000015,44.69063013410429,87.61093956645873,165.7801936922731
-8.235000000000017,43.97455402461495,87.60243181045024,164.74941739826022
-8.225000000000016,43.28750137031432,87.62100226068866,163.79931022967727
-8.215000000000018,42.63393366157901,87.6642374438665,162.93163697857022
-8.205000000000016,42.017756222572835,87.73081423248149,162.14829869267095
-8.195000000000018,41.44221422627281,87.82086051703385,161.4517731059879
-8.185000000000016,40.909856159950905,87.93639558885229,160.8457201562349
-8.175000000000018,40.4225453143741,88.08178121594455,160.33563163065082
-8.165000000000017,39.981497255019065,88.26410798343196,159.92939958421465
-8.155000000000019,39.58732332808864,88.49344737672932,159.63769496615595
-8.145000000000017,39.24006598511602,88.78291633404953,159.47408108872824
-8.13500000000002,38.93921943038444,89.14852401398582,159.45482889920817
-8.125000000000018,38.683736957896045,89.60879597126718,159.59844428734488
-8.11500000000002,38.47203267758794,90.18419458918903,159.9249544082922
-8.105000000000018,38.30198894103417,90.8963731578242,160.4550248055897
-8.09500000000002,38.17098112936086,91.76731249422608,161.20898940476783
-8.085000000000019,38.075928715307306,92.81839312201683,162.20587163984706
-8.07500000000002,38.013376402390385,94.06945379841055,163.4624600476073
-8.065000000000019,37.979602815701156,95.53788058030608,164.99248025342152
-8.055000000000021,37.97074796093845,97.23776201447237,166.805882573613
-8.04500000000002,37.982945684769085,99.1791375838649,168.908245168529
-8.035000000000021,38.01244458693105,101.36735977657702,171.30028017431334
-8.02500000000002,38.055700779419766,103.80258574099209,173.97742612236078
-8.015000000000022,38.109428640428455,106.47941226472585,176.92951398787304
