Energy_eV,Cl,Hg,S
-8.545000000000009,7.372428484275736,81.96867219496724,128.13929835233841
-8.53500000000001,7.364094549189194,82.1887453516819,128.3304537699102
-8.52500000000001,7.355737536924493,82.19379761711396,128.15068252836403
-8.515000000000011,7.351156092872422,82.00980285423333,127.63829961360526
-8.50500000000001,7.353988988856493,81.66547254970956,126.8359745768825
-8.495000000000012,7.367736982770148,81.19240003627077,125.79101365622986
-8.48500000000001,7.395765373566519,80.62500039246265,124.55537104460535
-8.475000000000012,7.441272043219759,80.00012299306483,123.18519758688231
-8.46500000000001,7.507212439627322,79.3562579004381,121.7397963364409
-8.455000000000013,7.596181699588403,78.73231950347729,120.27994328746465
