MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-7.328389478215492,0.005697349930923409,0.006702830059498917,0.01005494322916966
-7.322985064901625,0.004791861551110265,0.009093154021208876,0.019157197992945043
-7.319199834867078,0.005136936319850203,0.005976367855173072,0.01518123643205186
-7.314492072146397,0.004955116041238708,0.008600551411768359,0.012438743808623589
-7.311048326520449,0.005401964592609017,0.009847336682022456,0.016352384477894416
-7.303536333561238,0.006033589190841974,-0.001041095433965337,0.01822584388664408
-7.298673352743228,0.005752327458746329,0.0022678917706307326,0.0194884356188287
-7.297119113760924,0.005167155533721819,0.002880953391624632,0.0017069319267625093
-7.2840519810619995,0.006207096300339999,0.006807024569074847,0.013368957575815056
-7.282742263328087,0.006359869190613389,0.008034090056005335,0.015223200266773972
-7.275547342236738,0.005342969452176959,0.00392103419962243,0.023593324109507017
-7.2730556396362305,0.004274276366695838,0.004935364009319168,0.00450902621472604
-7.270007683061376,0.006147185210585652,-0.001337552886964018,0.008213316262800023
-7.250178669403932,0.005554745800299654,0.008142166154805624,0.01172663092616707
-7.23528615603283,0.004617051945358046,0.006822321169020139,-0.005858175929773011
-7.223747205346331,0.003031263868735155,0.005152987872476336,0.03160695768470104
-7.2181933163915435,0.0047710943554834925,0.006149339632965317,0.011745491276336364
-7.213284171115898,0.002662071218420095,0.004615831856009822,0.02959357918179344
-7.205643977421099,0.004747762415876437,0.004971772421448073,0.0013077578010925967
-7.196513211519711,0.0046414077704397564,0.0022565029411932267,0.013465917738246732
-7.185351272180634,0.004681521372379301,0.0011025151309729015,0.01781591879231955
-7.182656150947018,0.006030312941877947,-0.011413417774124582,0.016690852269852265
-7.177767976429086,0.0033791623656175356,0.0011113502004309053,0.02465156561294944
-7.1676642768249765,0.005004403982596712,-0.001147258221351379,0.02373209768847807
-7.162749195745835,0.00473810457936446,0.0007501184430838931,0.02333083228561224
-7.156279732452425,0.004319988451804955,-0.0009989382899619529,0.02636045586316736
-7.149035798574808,0.004479593408944383,-0.004266636324228061,0.032498102743977596
-7.139437888852142,0.005251504056440159,-0.0025545067503581144,0.013789742679271244
-7.130739581464754,0.003704736183678059,0.005144712531177088,0.021023861316425176
-7.123718841704117,0.003120479171960161,-0.00013363897005635357,0.021394657562185393
-7.115675538978199,0.0028346597209208493,-0.0012084026087892908,0.027006910112392563
-7.114215281983285,0.004179574484525979,-0.0038064520245212293,0.027958724267367233
-7.106390987919324,0.0029017698485667193,0.0009461959655649163,0.0366661651219373
-7.101712010312643,0.0039041943594213062,0.002248541955246115,0.023571703091649427
-7.089421467263457,0.005890869075290785,0.006171150749007371,0.020407055140056005
-7.077698353024695,0.00415929564198063,-0.0013962627210501646,0.01067075743351811
-7.060274778644388,0.005300409114571126,0.0006076309886030616,0.031993993960854714
