MO_Energy_eV,Cl-S,Cl-Zn,S-Zn
-8.281902219444794,0.004229342967996122,0.019271384368064345,0.05086357015634384
-8.272213342748673,0.0027998308026310923,0.02276485900294919,0.05522030617670241
-8.267671538131083,0.002000805144789426,0.023806702280513365,0.049245829252336684
-8.266024307068752,0.006472301630740289,0.017946095108919435,0.041502686647808436
-8.26207858436959,0.001449802210043498,0.022894187048433417,0.04635090539869664
-8.25778624518142,0.0035939970011201615,0.017110241334079963,0.049679833043862906
-8.256905666827361,0.0013012397931882504,0.021615801376239793,0.05014724856417788
-8.252022109970634,0.00287364711411057,0.022268158137508858,0.04701128037365575
-8.244618958367635,0.0032440115439490505,0.02700877522605358,0.047613660889404726
-8.237455193436588,0.0019597330924142806,0.0295790686900249,0.04645275260364034
-8.236575056299618,0.0037056989812245373,0.0193328203097449,0.04588304910560674
-8.230904435861058,0.0048912813543481645,0.019210784006225393,0.04412285743253815
-8.229863760788339,0.0016184356803990935,0.021842525247011833,0.050515561823280423
-8.223272949188411,0.003612492761638279,0.023141962920564047,0.04319412293411913
-8.220512938484674,0.003198434829679503,0.02361730420617314,0.05165497119835638
-8.217171253016327,0.003965046410423884,0.01636751880008202,0.043227667003026805
-8.209972829246244,0.0034612201391093036,0.020874941051812364,0.04198930252195746
-8.204869273583737,0.004927657792064116,0.016224051322579577,0.04835128852954491
-8.199046226348035,0.0025167415357880683,0.021790338948234508,0.04748746183486302
-8.19451068887642,0.005289266785712153,0.019504756110777365,0.0454561133095947
-8.192700147205997,0.004457991905286168,0.017272202821250283,0.05257930486789482
-8.188532004546051,0.00450889363367615,0.012798141177360755,0.047130226579018344
-8.183114897508336,0.0020280357155275045,0.02216253283625085,0.049883211448404324
-8.177883239032052,0.002403818209923469,0.021493442721093395,0.047533259712670146
-8.173847214005974,0.0029141020962934975,0.016095428886227375,0.048623049833900985
-8.171636742264221,0.0017169660563655469,0.021871868901079148,0.0456467611987112
-8.170950763191874,0.0016035979306655822,0.022087282399956016,0.048050051702281056
-8.163443626910496,0.0014920086891626403,0.02401969964454249,0.04169856968338961
-8.157140802275032,0.0026089832815512732,0.024217205486677735,0.044185110086013585
-8.153969942849837,-0.0018858230740026376,0.027219042913410235,0.05023805175935366
-8.151059440704223,0.0009738610453934865,0.026874075489297735,0.04751933009332622
-8.142790574632201,0.0035907170524286497,0.017377067540689805,0.04820441062821246
-8.139916770463554,0.004582794780916049,0.016613361782421836,0.03852637857709181
-8.13769951670106,0.0011899086989041955,0.022340697682464015,0.045202829098717486
-8.132052287668067,0.0023147676572793092,0.02369427381227031,0.045593302888486675
-8.12850269933992,0.002463553988204202,0.020691711760535404,0.04662115626568572
-8.126119052708448,0.001728623852667776,0.025296799094302408,0.047716785102437376
-8.120988695680532,0.0005687884876438749,0.014645839083647957,0.0629627309548658
-8.114376310067634,0.002039894077920793,0.024277951327311677,0.045040287038549544
-8.110455965567041,0.0012396201436547796,0.022537956735147947,0.04862763795804962
