MO_Energy_eV,Cl-Hg,Cl-S,Hg-S
-5.694803259574095,0.002517617973117166,-0.0012477823396652532,0.03408750261565491
-5.694534611441008,0.0007836145469646401,-0.0017716167107523723,0.034744590475624594
-5.6900023984704395,0.002777368865827852,-0.001954607569754895,0.0373825271969853
-5.686771476588932,0.001584232954725143,-0.0031389130337739772,0.03652422482170357
-5.681709334193245,-0.0010890897213720091,-0.002084148695685895,0.03428497903815436
-5.679067694776562,0.0014660458338775855,-0.0017948659198365005,0.038586107656024854
-5.673098829242359,0.0025252334466178143,-0.0019265754616270773,0.035923477982023735
-5.670280736581115,0.0008252501602591442,-0.002965359501079645,0.04110861196198045
-5.666862481177003,5.490751833208433e-05,-0.003008815029585933,0.04242621750701626
-5.661158547616126,0.001184096115421857,-0.0025559443166720997,0.04473241376619617
-5.656829425977913,-0.001514653351942262,-0.0029722346480786817,0.0440315291756179
-5.655064860297138,0.0014593516907087073,-0.0008261849346411923,0.03667632420740695
-5.646364664586592,0.002046446234301808,-0.0017213933172836285,0.038512255598157276
